locus_p	burn_unburnt_p	long_p	K3_p	bu_q	lo_q	K3_q	bu_outl	lo_outl	K_outl	never_outl	efs1	efs2	efs3
L19651	0.672763576646042	0.622766638156756	0.749842054939837	0.996183797410054	0.989792735340942	0.946108481653743	0	0	0	0	0.021506875377727	0.0076957818282458	-0.0379561097369703
L19655	0.441780457058545	0.383525517501118	0.975765577973673	0.992600216902284	0.989426167016211	0.958624287727447	0	0	0	0	-0.0220248930011542	0.0104398760709675	0.00520446980553525
L19657	0.953682975685739	0.921755810096848	0.595439395251009	0.999185007410881	0.997144292221144	0.946108481653743	0	0	0	0	-0.00794001323141382	-0.00279652546372141	0.0399485750745191
L19658	0.388649585965538	0.168365436399782	0.662214651208555	0.992600216902284	0.946804077194565	0.946108481653743	0	0	0	0	-0.0161134868824103	0.0155287029287373	-0.0251759930001481
L19660	0.680576894999132	0.993845036777785	0.753761744421178	0.996183797410054	0.997467792458587	0.946108481653743	0	0	0	0	-0.0262361635782155	2.51865920480286e-05	0.0410817374708053
L19661	0.0645089881258319	0.890284849537716	0.176311474768201	0.991462278393732	0.99592294334722	0.929467950868166	0	0	0	0	0.0743675378844323	-0.00139196000086501	-0.113142295143915
L19662	0.727889491767628	0.373762023926177	0.825196070713855	0.996183797410054	0.989426167016211	0.949898137655893	0	0	0	0	-0.0067815446470419	-0.00638436741212588	0.013024459175493
L19663	0.743503318885279	0.42077985316329	0.0478556435877128	0.996183797410054	0.989426167016211	0.743252749100486	0	0	0	0	0.0715542368554886	0.02381525535637	-0.256683540169583
L19665	0.982285916385724	0.540986148318536	0.774102830300982	0.999863890745166	0.989426167016211	0.9461156509085	0	0	0	0	0.00271277518876581	0.00758731117887475	-0.0221023346067299
L19666	0.909560365531318	0.0108882287749323	0.642757550996685	0.999185007410881	0.430520882778723	0.946108481653743	0	0	0	0	-0.0244167791569216	0.0337897103549083	0.0397730058691254
L19669	0.371434144012441	0.240007778785758	0.394060721872984	0.992600216902284	0.982068740399136	0.946108481653743	0	0	0	0	-0.0135085169589336	0.0202349943683261	-0.0703537650771643
L19674	0.712884142560306	0.633994279555283	0.75241076672661	0.996183797410054	0.990200147401388	0.946108481653743	0	0	0	0	-0.0121027519868739	0.00364149680281793	0.0179694573809741
L19675	0.51340010822997	0.523281906355109	0.694364664455023	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	0.027984984660433	-0.00769984265742582	-0.0344002681215046
L19676	0.255483652023974	0.136748209182928	0.536727921960311	0.991462278393732	0.930394520574183	0.946108481653743	0	0	0	0	0.0179964225287858	-0.0159668085364134	0.0323354525751874
L19679	0.0659372116367414	0.968410683158486	0.316061404441365	0.991462278393732	0.997144292221144	0.946108481653743	0	0	0	0	-0.0569493234707369	0.000367932420547239	0.0737490767876719
L19682	0.625205849983599	0.253458839264044	0.675887908438807	0.9950385300636	0.983809915632044	0.946108481653743	0	0	0	0	0.0012132585350862	0.00801897327728043	0.0207530497538826
L19692	0.927118701033146	0.286539559904143	0.909861486502846	0.999185007410881	0.988798438898697	0.953729025757179	0	0	0	0	-0.0160209475186531	0.0237709923761265	0.0153092026261312
L19693	0.917847393071914	0.985854160466827	0.214781998949119	0.999185007410881	0.997467792458587	0.939039865869186	0	0	0	0	0.0391117334247194	0.00499763558482133	-0.14388032125966
L19695	0.386425770876703	0.398595884827214	0.39716893852159	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	0.0339016025641636	-0.00715502573178422	-0.0558755484372609
L19697	0.0137131636670016	0.956544354786941	0.0773609961637325	0.991462278393732	0.997144292221144	0.818545717419861	0	0	0	0	0.0773788236872428	0.000549026365983113	-0.117534802646706
L19698	0.475415129891299	0.834084304880757	0.747659992341295	0.992600216902284	0.992895057514437	0.946108481653743	0	0	0	0	0.0304858528863559	0.00226363774460222	-0.0364450153275078
L19700	0.196362380041026	0.0280960956223049	0.861117689507617	0.991462278393732	0.633354863338248	0.952938252512194	0	0	0	0	-0.083977064660116	0.0503919104163035	0.0334826026771849
L19706	0.556999747802763	0.526123326467377	0.327663882535248	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	-0.000612108083300271	-0.0141427882334256	0.0901623313723403
L19708	0.885208464086247	0.471569754486123	0.273921780601072	0.997986025199379	0.989426167016211	0.946108481653743	0	0	0	0	-0.0140918015502703	-0.0116066098455172	0.0831187912417838
L19711	0.594390686158138	0.846555227635487	0.448739555838697	0.993341640867463	0.992895057514437	0.946108481653743	0	0	0	0	-0.034052636874418	0.00120896413786172	0.0714443134973519
L19719	0.580575080102982	0.00325353357726904	0.481973092424386	0.992600216902284	0.306095826603596	0.946108481653743	0	0	0	0	0.0371973894100992	-0.0320487265249083	-0.0524984321892348
L19720	0.19524221508565	0.979679513839319	0.753323623277613	0.991462278393732	0.997438864458459	0.946108481653743	0	0	0	0	0.0190723961933415	-0.00262863283401109	0.0107523132202955
L19721	0.290511136006264	0.26627678125938	0.532978897750792	0.991462278393732	0.988798438898697	0.946108481653743	0	0	0	0	-0.0175875911116049	0.0144577099057396	-0.0373217092752652
L19723	0.86404402081212	0.248501899683739	0.938486567493887	0.997964131263931	0.982278436987327	0.956264540616347	0	0	0	0	0.000503456406271254	-0.0108802962017893	-0.00278299790312885
L19726	0.718626082749597	0.645228349344599	0.702102261124721	0.996183797410054	0.990954035005805	0.946108481653743	0	0	0	0	-0.0204422842745557	-0.00745050074330436	0.0429018378302032
L19728	0.972845912621376	0.0169372783622523	0.7767128967412	0.999185007410881	0.52932716980454	0.9461156509085	0	0	0	0	-0.00230072274812333	0.0193053275665536	-0.0173439404421156
L19730	0.757739688630463	0.772147877555914	0.548994727549954	0.996183797410054	0.992895057514437	0.946108481653743	0	0	0	0	-0.00593787392470145	0.00123871463229644	0.0671345737077874
L19731	0.756984303571937	0.0140288445339276	0.423292180543792	0.996183797410054	0.488746594194007	0.946108481653743	0	0	0	0	0.0270129225810449	-0.0224937208017709	-0.0516136951720306
L19734	0.26511037825064	0.00992444352458727	0.298881634357571	0.991462278393732	0.41467696048094	0.946108481653743	0	0	0	0	0.0319733805836769	0.0233090102589028	-0.0703250781818997
L19739	0.526985525420123	0.0889441016484116	0.269317453723372	0.992600216902284	0.855841075412742	0.946108481653743	0	0	0	0	0.00163134816300108	-0.0214295553638321	0.0747997023798939
L19747	0.130099780107586	0.435254323862313	0.558952127044732	0.991462278393732	0.989426167016211	0.946108481653743	0	0	0	0	0.0585283751984484	-0.0111169314376958	-0.0571317910304516
L19748	0.882860840657791	0.736056835003568	0.512232446092204	0.997986025199379	0.992895057514437	0.946108481653743	0	0	0	0	-0.00821963134612341	-0.0069531571141711	0.0568436826501912
L19749	0.245370712956792	0.655368479152372	0.24345789234092	0.991462278393732	0.991411523862664	0.94595303027836	0	0	0	0	-0.0141394040299189	0.00169659231556305	-0.145890114009353
L19755	0.842536124625071	0.608652982395908	0.0483300614284463	0.997261580755611	0.989792101624227	0.743252749100486	0	0	0	0	0.0357564739995198	-0.00020055799148247	-0.123669612752978
L19757	0.0706893940094919	0.129001523040903	0.750935316038847	0.991462278393732	0.919416797421672	0.946108481653743	0	0	0	0	0.0751881871444478	0.0246382198653934	0.0223663273792008
L19758	0.37326793345067	0.558807865289751	0.877354011711793	0.992600216902284	0.989426167016211	0.953729025757179	0	0	0	0	-0.0329826330972705	0.00924098553070554	0.0187931715044954
L19760	0.100175072094751	0.441089485206798	0.46577170538749	0.991462278393732	0.989426167016211	0.946108481653743	0	0	0	0	-0.0232595533828537	-0.00249425756504733	-0.0372926204872678
L19766	0.122178378997996	0.940180404974202	0.712647980315652	0.991462278393732	0.997144292221144	0.946108481653743	0	0	0	0	-0.0265288077924235	0.00399653204711186	-0.0144973497551039
L19768	0.529970734541262	0.944486439680928	0.955020770429645	0.992600216902284	0.997144292221144	0.95717300516806	0	0	0	0	-0.0116496240401351	0.000250040041320585	0.00540975168967579
L19772	0.631488999355236	0.364399467046234	0.872927075192199	0.995681981444566	0.989426167016211	0.953729025757179	0	0	0	0	-0.00843281948514326	-0.010605064905913	-0.00974679739491129
L19773	0.537255289321484	0.0196858079467242	0.591886753571459	0.992600216902284	0.558478514961614	0.946108481653743	0	0	0	0	-0.0152614785000706	-0.0213537750917691	0.0386770558197539
L19778	0.444967906447564	0.474605707102006	0.713706424849992	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	-0.0151376367202973	-0.00713997539140523	-0.0300277008120282
L19779	0.971380416803884	0.650105792503926	0.936302900730827	0.999185007410881	0.991411523862664	0.956264540616347	0	0	0	0	0.00199957253775487	-0.00481311807572672	-0.00524928244922181
L19783	0.543301527828138	0.892875985324541	0.376545761376872	0.992600216902284	0.99644026957091	0.946108481653743	0	0	0	0	-0.036984956928628	0.000161496787013228	0.0792022540435313
L19784	0.019410217770403	0.817241461069279	0.898101026496979	0.991462278393732	0.992895057514437	0.953729025757179	0	0	0	0	0.0690949985560806	-0.00318856239023329	-0.00534176389310295
L19787	0.858789042747763	0.281698901724941	0.137177430675912	0.997964131263931	0.988798438898697	0.895730533621137	0	0	0	0	-0.0166614454564527	-0.0145180595267952	0.0976329263311935
L19790	0.634788531131858	0.0964516431728109	0.750424937888199	0.995681981444566	0.868935204788998	0.946108481653743	0	0	0	0	-0.00161177279297001	-0.0189369267560361	-0.0214910636803777
L19799	0.878822147362022	0.715687478680265	0.23734004872969	0.997986025199379	0.992895057514437	0.942392862608561	0	0	0	0	0.0281767697428738	-0.000897795915297234	-0.0936999512472756
L19800	0.504029913642511	0.00824100006826925	0.900353367884382	0.992600216902284	0.392038284543663	0.953729025757179	0	0	0	0	-0.0157154537344515	-0.0385598064191772	0.023470060946061
L19802	0.370152960557558	0.865131988516086	0.162675933657285	0.992600216902284	0.992895057514437	0.914879997345351	0	0	0	0	-0.00119822404961791	-0.00640579227158111	0.0811958472777853
L19803	0.832350671376259	0.847082684747827	0.137576705975063	0.99696531156301	0.992895057514437	0.895730533621137	0	0	0	0	0.0519214179287417	0.00282466884971369	-0.175043843834356
L19807	0.964756993078087	0.883128871723086	0.00804248705623435	0.999185007410881	0.994868899139798	0.420521751626659	0	0	0	0	-0.0480323778027718	-0.00978296883902199	0.203769558303675
L19812	0.281751217170145	0.590533825930604	0.124457083109277	0.991462278393732	0.989426167016211	0.876291681298885	0	0	0	0	-0.0464695761910518	0.00292111239510961	0.096694290370302
L19819	0.653937810683587	0.002072348897205	0.261586776290217	0.996183797410054	0.306095826603596	0.946108481653743	0	0	0	0	-0.0231584556701744	-0.0373604192887732	0.093681186543696
L19824	0.723092622340734	0.306747502107457	0.240825574481736	0.996183797410054	0.989426167016211	0.94422065853106	0	0	0	0	-0.0113205081881753	-0.0196625018301073	0.11087091834138
L19827	0.0710272263139367	0.260880773168302	0.151582729548707	0.991462278393732	0.98609772569245	0.906993948128091	0	0	0	0	-0.101816909579251	0.0157618191068159	0.153803687256018
L19835	0.968251340646553	0.273248902680796	0.00288368859961044	0.999185007410881	0.988798438898697	0.263866649956183	0	0	0	0	-0.0493475545152376	0.0027956761811358	0.192211070333733
L19849	0.666822329418988	0.37353777716808	0.670024641985633	0.996183797410054	0.989426167016211	0.946108481653743	0	0	0	0	-0.0265827571308063	-0.016643031111232	0.0584200120737519
L19850	0.527349220243635	0.308364931478027	0.470352741661307	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	-0.0219355126128407	-0.00996339413107015	0.0489813938188226
L19856	0.643750733131779	0.710610600895945	0.12919937759255	0.996183797410054	0.992895057514437	0.882891457318665	0	0	0	0	0.0398192599462717	-0.000564714400979823	-0.112483509172194
L19858	0.918167468126769	0.421022784935776	0.561259008243908	0.999185007410881	0.989426167016211	0.946108481653743	0	0	0	0	-0.00959350389230614	0.00637817079917932	0.0383050510237379
L19859	0.330760401557099	0.361691072863066	0.994982246236664	0.992600216902284	0.989426167016211	0.958733110854762	0	0	0	0	0.0252808376346669	0.00901507237796743	-0.00738047252270151
L19869	0.820978929405522	0.384860802101646	0.312085355745833	0.996384679113094	0.989426167016211	0.946108481653743	0	0	0	0	0.0126931891482116	0.0169095774457963	-0.0980891964882327
L19874	0.839748377126978	0.0480013203826387	0.499276924848343	0.997261580755611	0.740781601675981	0.946108481653743	0	0	0	0	0.024530297392391	-0.0207973958306964	-0.0502760293298284
L19876	0.87068910897555	0.610039430017929	0.644919722229988	0.997964131263931	0.989792101624227	0.946108481653743	0	0	0	0	-0.00244652686220931	-0.00705579420496948	0.0330363181958737
L19878	0.30194543718532	0.43145947545493	0.878800461904677	0.991707978278803	0.989426167016211	0.953729025757179	0	0	0	0	0.0290091511681009	-0.0122239681108492	0.00702592883030985
L19881	0.358641429414141	0.120106362915672	0.488804266737024	0.992600216902284	0.90770837270044	0.946108481653743	0	0	0	0	0.00902139351207797	0.0182741878242056	0.061188172507764
L19883	0.972226818931584	0.00491251911451787	0.834909850233284	0.999185007410881	0.335106405316769	0.950693911754793	0	0	0	0	-0.00702031237974845	0.0181026438295653	0.00676873675921114
L19888	0.767409066141	0.514143492402087	0.553485571827512	0.996183797410054	0.989426167016211	0.946108481653743	0	0	0	0	0.00460157417775149	-0.00434077174766449	-0.0374253977711095
L19891	0.168869201319766	0.497020047435468	0.993119481106828	0.991462278393732	0.989426167016211	0.958733110854762	0	0	0	0	0.057007746008007	0.00779432797028741	-0.0162650169618985
L19895	0.480596438598464	0.809234021041107	0.900459947742654	0.992600216902284	0.992895057514437	0.953729025757179	0	0	0	0	-0.0134897580342288	-0.00072399790924338	-0.00425265409928849
L19897	0.283745447504955	0.484132394639261	0.975899200138032	0.991462278393732	0.989426167016211	0.958624287727447	0	0	0	0	0.0412329728851783	0.00879127938577417	-0.00822671385654399
L19901	0.480851325934069	0.854334722977123	0.955974053350301	0.992600216902284	0.992895057514437	0.95717300516806	0	0	0	0	0.0217155993396545	0.000511325658975808	-0.000358723148163944
L19903	0.444723621036745	0.839033457296903	0.0897054004827474	0.992600216902284	0.992895057514437	0.83453757974716	0	0	0	0	0.0111036191224677	0.0095066747077337	-0.132269623402032
L19904	0.316039487834496	0.309998468502012	0.167002854003787	0.992600216902284	0.989426167016211	0.919552500494248	0	0	0	0	-0.0657857612224551	-0.01796148936597	0.150953183038212
L19916	0.860891505734738	0.398274816496175	0.807671800638747	0.997964131263931	0.989426167016211	0.948049032672379	0	0	0	0	0.0027620613178444	-0.00903853254745043	-0.0175356623110623
L19923	0.323118389757248	0.481172364741151	0.0935845864065199	0.992600216902284	0.989426167016211	0.841511123905228	0	0	0	0	0.0060491478745355	-0.000674865664102006	-0.103445120816184
L19925	0.539240439950396	0.717469916437009	0.546209209496392	0.992600216902284	0.992895057514437	0.946108481653743	0	0	0	0	-0.0270419954382703	-0.00468048643376538	0.0513633197795608
L19926	0.232544363795165	0.671142464822262	0.444620313773405	0.991462278393732	0.992170923522097	0.946108481653743	0	0	0	0	-0.0174490256026812	0.00880163132248794	-0.0475042816729642
L19934	0.85793331430709	0.411989686547951	0.440478117864799	0.997964131263931	0.989426167016211	0.946108481653743	0	0	0	0	-0.0147833490783738	0.00790166137943254	0.0685121699903886
L19937	0.474552069486628	0.36659931191484	0.456483491932093	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	-0.00341473035951815	-0.00933599397778377	-0.074721785948505
L19938	0.393228265379901	0.78378492082291	0.37125741554149	0.992600216902284	0.992895057514437	0.946108481653743	0	0	0	0	-0.0439371845688619	-0.00451535289548168	0.0840445248151596
L19939	0.452420101700353	0.535975273244266	0.00170313337622572	0.992600216902284	0.989426167016211	0.214180113604395	0	0	0	0	0.0310306713335726	0.015354290664714	-0.201467265122504
L19945	0.111647495257622	0.279209746111602	0.595390180887582	0.991462278393732	0.988798438898697	0.946108481653743	0	0	0	0	0.0645820694489366	-0.0306542967149875	0.0582990254998997
L19948	0.0724987030024395	0.871117936451089	0.301769770313667	0.991462278393732	0.992895057514437	0.946108481653743	0	0	0	0	0.0353751580013329	-0.0105482410007571	0.0824997213635245
L19949	0.374014555298258	0.461002031948902	0.649951363874216	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	-0.019351036809279	0.0126312842702426	-0.0332784334927399
