locus	lind	pca_outl	lfmm_outl
L21143	6197	0	0
L21144	6198	0	0
L21146	6199	0	0
L21147	6200	0	0
L21153	6201	1	0
L21160	6202	1	0
L21161	6203	1	0
L21163	6204	0	0
L21165	6205	0	0
L21173	6206	0	0
L21176	6207	0	0
L21180	6208	0	0
L21181	6209	0	0
L21184	6210	1	0
L21186	6211	0	0
L21188	6212	0	0
L21191	6213	0	0
L21192	6214	0	0
L21193	6215	0	0
L21197	6216	1	0
L21200	6217	0	0
L21201	6218	0	0
L21204	6219	0	0
L21205	6220	0	0
L21207	6221	0	0
L21210	6222	0	0
L21211	6223	0	0
L21214	6224	0	0
L21218	6225	0	0
L21220	6226	0	0
L21221	6227	1	0
L21222	6228	0	0
L21226	6229	0	0
L21233	6230	0	0
L21234	6231	0	0
L21240	6232	0	0
L21243	6233	0	0
L21245	6234	0	0
L21246	6235	0	0
L21247	6236	0	0
L21252	6237	0	0
L21254	6238	0	0
L21256	6239	0	0
L21257	6240	1	0
L21258	6241	0	0
L21260	6242	0	0
L21262	6243	0	0
L21266	6244	0	0
L21267	6245	0	0
L21270	6246	0	0
L21276	6247	0	0
L21280	6248	1	0
L21281	6249	0	0
L21283	6250	0	0
L21288	6251	0	0
L21292	6252	0	0
L21293	6253	0	0
L21295	6254	1	0
L21299	6255	0	0
L21300	6256	1	0
L21302	6257	0	0
L21309	6258	0	0
L21310	6259	0	0
L21311	6260	0	0
L21312	6261	1	0
L21313	6262	0	0
L21314	6263	0	0
L21315	6264	0	0
L21318	6265	0	0
L21323	6266	0	0
L21326	6267	0	0
L21327	6268	1	0
L21330	6269	0	0
L21333	6270	0	0
L21334	6271	0	0
L21339	6272	1	0
L21340	6273	1	0
L21342	6274	0	0
L21344	6275	0	0
L21347	6276	0	0
L21349	6277	0	0
L21352	6278	0	0
L21354	6279	1	0
L21356	6280	0	0
L21359	6281	1	0
L21365	6282	0	0
L21370	6283	0	0
L21371	6284	0	0
L21373	6285	1	0
L21375	6286	0	0
L21378	6287	0	0
L21379	6288	0	0
L21382	6289	0	0
L21384	6290	1	0
L21385	6291	0	0
L21391	6292	0	0
L21392	6293	1	0
L21394	6294	1	0
L21395	6295	0	0
L21396	6296	1	0
L21398	6297	0	0
L21399	6298	0	0
L21400	6299	0	0
L21402	6300	0	0
L21404	6301	0	0
L21406	6302	0	0
L21409	6303	0	0
L21410	6304	0	0
L21412	6305	0	0
L21413	6306	0	0
L21414	6307	0	0
L21417	6308	0	0
L21418	6309	0	0
L21421	6310	0	0
L21422	6311	0	0
L21424	6312	0	0
L21425	6313	1	0
L21427	6314	0	0
L21430	6315	0	0
L21435	6316	0	0
L21437	6317	0	0
L21441	6318	0	0
L21444	6319	0	0
L21447	6320	0	0
L21449	6321	0	0
L21452	6322	0	0
L21459	6323	0	0
L21462	6324	0	0
L21466	6325	1	0
L21468	6326	0	0
L21469	6327	0	0
L21474	6328	1	0
L21475	6329	0	0
L21476	6330	0	0
L21483	6331	0	0
L21484	6332	1	0
L21486	6333	0	0
L21494	6334	0	0
L21497	6335	1	0
L21498	6336	0	0
L21501	6337	0	0
L21503	6338	1	0
L21506	6339	1	0
L21507	6340	0	0
L21511	6341	0	0
L21512	6342	1	0
L21514	6343	1	0
L21515	6344	0	0
L21518	6345	1	0
L21519	6346	1	0
L21520	6347	0	0
L21528	6348	0	0
L21534	6349	0	0
L21536	6350	1	0
L21537	6351	0	0
L21542	6352	0	0
L21543	6353	1	0
L21551	6354	1	0
L21554	6355	1	0
L21557	6356	0	0
L21559	6357	1	0
L21561	6358	1	0
L21566	6359	0	0
L21569	6360	1	0
L21571	6361	0	0
L21576	6362	0	0
L21579	6363	0	0
L21580	6364	0	0
L21583	6365	0	0
L21584	6366	0	0
L21585	6367	0	0
L21586	6368	0	0
L21591	6369	0	0
L21595	6370	1	0
L21597	6371	0	0
L21600	6372	1	0
L21602	6373	0	0
L21604	6374	1	0
L21605	6375	0	0
L21608	6376	0	0
L21612	6377	1	0
L21614	6378	0	0
L21618	6379	0	0
L21620	6380	0	0
L21624	6381	0	0
L21627	6382	0	0
L21632	6383	1	0
L21637	6384	0	0
L21640	6385	1	0
L21641	6386	0	0
L21642	6387	0	0
L21643	6388	0	0
L21644	6389	0	0
L21646	6390	0	0
L21650	6391	0	0
L21651	6392	0	0
L21655	6393	0	0
L21659	6394	0	0
L21662	6395	0	0
L21664	6396	0	0
L21665	6397	0	0
L21666	6398	1	0
L21667	6399	0	0
L21669	6400	0	0
L21674	6401	0	0
L21677	6402	0	0
L21678	6403	1	0
L21681	6404	0	0
L21684	6405	0	0
L21685	6406	0	0
L21686	6407	0	0
L21692	6408	0	0
L21696	6409	1	0
L21698	6410	0	0
L21701	6411	0	0
L21703	6412	0	0
L21706	6413	0	0
L21707	6414	0	0
L21710	6415	1	0
L21712	6416	0	0
L21714	6417	0	0
L21715	6418	0	0
L21716	6419	0	0
L21717	6420	0	0
L21718	6421	1	0
L21721	6422	0	0
L21722	6423	0	0
L21725	6424	0	0
L21728	6425	0	0
L21730	6426	0	0
L21732	6427	1	0
L21735	6428	1	0
L21741	6429	0	0
L21743	6430	0	0
L21745	6431	0	0
L21746	6432	0	0
L21751	6433	0	0
L21753	6434	0	0
L21754	6435	0	0
L21758	6436	0	0
L21759	6437	0	0
L21761	6438	0	0
L21762	6439	1	0
L21768	6440	0	0
L21772	6441	0	0
L21773	6442	0	0
L21774	6443	0	0
L21775	6444	0	0
L21781	6445	0	0
L21782	6446	0	0
L21784	6447	0	0
L21787	6448	0	0
L21788	6449	1	0
L21789	6450	0	0
L21790	6451	0	0
L21791	6452	0	0
L21794	6453	0	0
L21796	6454	1	0
L21797	6455	0	0
L21799	6456	0	0
L21801	6457	0	0
L21805	6458	0	0
L21808	6459	0	0
L21815	6460	0	0
L21820	6461	1	0
L21821	6462	0	0
L21824	6463	0	0
L21831	6464	0	0
L21832	6465	0	0
L21833	6466	0	0
L21835	6467	0	0
L21836	6468	1	0
L21838	6469	0	0
L21841	6470	0	0
L21843	6471	0	0
L21845	6472	0	0
L21852	6473	1	0
L21855	6474	0	0
L21856	6475	0	0
L21858	6476	0	0
L21859	6477	0	0
L21862	6478	0	0
L21864	6479	1	0
L21866	6480	1	0
L21868	6481	0	0
L21883	6482	0	0
L21886	6483	0	0
L21890	6484	0	0
L21892	6485	0	0
L21893	6486	0	0
L21895	6487	0	0
L21898	6488	1	0
L21900	6489	1	0
L21901	6490	0	0
L21905	6491	0	0
L21906	6492	0	0
L21908	6493	0	0
L21910	6494	0	0
L21911	6495	0	0
L21912	6496	0	0
L21919	6497	0	0
L21922	6498	0	0
L21926	6499	0	0
L21927	6500	1	0
L21929	6501	0	0
L21935	6502	1	0
L21936	6503	1	0
L21943	6504	1	0
L21946	6505	1	0
L21947	6506	0	0
L21948	6507	0	0
L21950	6508	1	0
L21953	6509	1	0
L21954	6510	0	0
L21959	6511	0	0
L21963	6512	1	0
L21965	6513	1	0
L21970	6514	1	0
L21973	6515	0	0
L21974	6516	0	0
L21977	6517	1	0
L21978	6518	0	0
L21981	6519	1	0
L21994	6520	1	0
L21997	6521	0	0
L21999	6522	1	0
L22004	6523	0	0
L22006	6524	0	0
L22007	6525	0	0
L22008	6526	0	0
L22012	6527	0	0
L22016	6528	0	0
L22021	6529	1	0
L22023	6530	0	0
L22025	6531	1	0
L22026	6532	0	0
L22029	6533	0	0
L22031	6534	1	0
L22036	6535	0	0
L22041	6536	0	0
L22043	6537	0	0
L22050	6538	0	0
L22053	6539	0	0
L22059	6540	0	0
L22065	6541	1	0
L22072	6542	0	0
L22081	6543	0	0
L22086	6544	0	0
L22092	6545	0	0
L22094	6546	1	0
L22096	6547	0	0
L22097	6548	0	0
L22104	6549	0	0
L22107	6550	0	0
L22108	6551	1	0
L22112	6552	1	0
L22114	6553	0	0
L22118	6554	1	0
L22123	6555	0	0
L22126	6556	0	0
L22128	6557	0	0
L22132	6558	0	0
L22133	6559	0	0
L22137	6560	0	0
L22143	6561	0	0
L22148	6562	0	0
L22150	6563	0	0
L22154	6564	0	0
L22156	6565	0	0
L22157	6566	0	0
L22160	6567	0	0
L22162	6568	0	0
L22164	6569	1	0
L22167	6570	0	0
L22168	6571	0	0
L22171	6572	0	0
L22177	6573	1	0
L22180	6574	0	0
L22183	6575	0	0
L22184	6576	0	0
L22185	6577	0	0
L22187	6578	1	0
L22188	6579	1	0
L22189	6580	0	0
L22195	6581	0	0
L22196	6582	0	0
L22200	6583	0	0
L22203	6584	0	0
L22208	6585	0	0
L22210	6586	0	0
L22214	6587	1	0
L22223	6588	0	0
L22225	6589	0	0
L22226	6590	1	0
L22227	6591	0	0
L22228	6592	1	0
L22230	6593	0	0
L22233	6594	1	0
L22240	6595	1	0
L22248	6596	0	0
L22251	6597	0	0
L22256	6598	0	0
L22257	6599	0	0
L22258	6600	0	0
L22260	6601	1	0
L22268	6602	0	0
L22269	6603	0	0
L22273	6604	0	0
L22274	6605	0	0
L22281	6606	0	0
L22284	6607	0	0
L22285	6608	0	0
L22290	6609	0	0
L22297	6610	0	0
L22298	6611	1	0
L22307	6612	0	0
L22311	6613	1	0
L22313	6614	0	0
L22315	6615	1	0
L22330	6616	0	0
L22333	6617	1	0
L22337	6618	0	0
L22338	6619	1	0
L22340	6620	0	0
L22343	6621	1	0
L22346	6622	0	0
L22350	6623	0	0
L22353	6624	0	0
L22354	6625	1	0
L22356	6626	0	0
L22357	6627	0	0
L22358	6628	0	0
L22360	6629	0	0
L22361	6630	0	0
L22364	6631	1	0
L22367	6632	1	0
L22370	6633	1	0
L22375	6634	1	0
L22381	6635	0	0
L22386	6636	0	0
L22387	6637	0	0
L22389	6638	1	0
L22390	6639	0	0
L22391	6640	0	0
L22393	6641	1	0
L22398	6642	1	0
L22400	6643	0	0
L22401	6644	0	0
L22407	6645	0	0
L22410	6646	1	0
L22411	6647	0	0
L22412	6648	1	0
L22413	6649	0	0
L22416	6650	0	0
L22419	6651	0	0
L22421	6652	0	0
L22422	6653	0	0
L22424	6654	0	0
L22428	6655	0	0
L22435	6656	0	0
L22438	6657	0	0
L22441	6658	0	0
L22445	6659	0	0
L22448	6660	0	0
L22450	6661	0	0
L22454	6662	1	0
L22456	6663	0	0
L22457	6664	0	0
L22460	6665	0	0
L22465	6666	0	0
L22467	6667	0	0
L22468	6668	0	0
L22471	6669	0	0
L22477	6670	0	0
L22478	6671	0	0
L22486	6672	0	0
L22487	6673	0	0
L22489	6674	0	0
L22499	6675	1	0
L22500	6676	0	0
L22504	6677	0	0
L22506	6678	0	0
L22512	6679	0	0
L22513	6680	0	0
L22517	6681	1	0
L22521	6682	0	0
L22523	6683	0	0
L22526	6684	0	0
L22528	6685	0	0
L22534	6686	0	0
L22536	6687	0	0
L22539	6688	1	0
L22541	6689	0	0
L22545	6690	1	0
L22549	6691	0	0
L22558	6692	1	0
L22562	6693	0	0
L22563	6694	0	0
L22565	6695	0	0
L22573	6696	0	0
L22574	6697	0	0
L22577	6698	0	0
L22579	6699	0	0
L22582	6700	0	0
L22583	6701	0	0
L22589	6702	0	0
L22590	6703	0	0
L22591	6704	0	0
L22592	6705	0	0
L22596	6706	0	0
L22597	6707	1	0
L22599	6708	1	0
L22609	6709	0	0
L22612	6710	0	0
L22614	6711	0	0
L22625	6712	0	0
L22628	6713	1	0
L22633	6714	1	0
L22636	6715	0	0
L22637	6716	0	0
L22638	6717	0	0
L22640	6718	0	0
L22642	6719	0	0
L22643	6720	0	0
L22644	6721	0	0
L22648	6722	1	0
L22650	6723	0	0
L22652	6724	1	0
L22653	6725	0	0
L22659	6726	0	0
L22665	6727	0	0
L22670	6728	1	0
L22677	6729	0	0
L22684	6730	0	0
L22688	6731	1	0
L22689	6732	1	0
L22691	6733	0	0
L22696	6734	0	0
L22699	6735	0	0
L22700	6736	0	0
L22703	6737	0	0
L22708	6738	1	0
L22719	6739	0	0
L22726	6740	0	0
L22728	6741	0	0
L22731	6742	1	0
L22732	6743	0	0
L22736	6744	1	0
L22742	6745	0	0
L22745	6746	0	0
L22747	6747	0	0
L22748	6748	0	0
L22756	6749	0	0
L22759	6750	1	0
L22761	6751	0	0
L22763	6752	1	0
L22764	6753	0	0
L22770	6754	0	0
L22771	6755	0	0
L22772	6756	1	0
L22775	6757	0	0
L22778	6758	0	0
L22779	6759	0	0
L22784	6760	0	0
L22787	6761	0	0
L22791	6762	0	0
L22793	6763	0	0
L22794	6764	0	0
L22795	6765	0	0
L22798	6766	1	0
L22802	6767	1	0
L22805	6768	1	0
L22806	6769	0	0
L22809	6770	1	0
L22812	6771	0	0
L22816	6772	0	0
L22818	6773	1	0
L22819	6774	0	0
L22821	6775	0	0
L22822	6776	1	0
L22826	6777	0	0
L22828	6778	0	0
L22832	6779	0	0
L22834	6780	0	0
L22844	6781	1	0
L22846	6782	1	0
L22849	6783	0	0
L22851	6784	0	0
L22857	6785	1	0
L22859	6786	0	0
L22861	6787	0	0
L22862	6788	1	0
L22865	6789	0	0
L22868	6790	0	0
L22873	6791	1	0
L22875	6792	1	0
L22876	6793	0	0
L22879	6794	1	0
L22881	6795	1	0
L22883	6796	0	0
L22884	6797	0	0
L22885	6798	1	0
L22891	6799	0	0
L22892	6800	0	0
L22894	6801	0	0
L22896	6802	0	0
L22897	6803	0	0
L22898	6804	1	0
L22901	6805	1	0
L22905	6806	0	0
L22908	6807	1	0
L22910	6808	0	0
L22911	6809	0	0
L22914	6810	0	0
L22918	6811	0	0
L22920	6812	1	0
L22925	6813	0	0
L22927	6814	0	0
L22931	6815	1	0
L22932	6816	0	0
L22935	6817	0	0
L22937	6818	0	0
L22938	6819	1	0
L22940	6820	0	0
L22946	6821	1	0
L22947	6822	0	0
L22948	6823	0	0
L22949	6824	0	0
L22952	6825	0	0
L22955	6826	0	0
L22957	6827	0	0
L22959	6828	0	0
L22962	6829	0	0
L22964	6830	0	0
L22965	6831	0	0
L22967	6832	1	0
L22968	6833	0	0
L22974	6834	0	0
L22977	6835	1	0
L22980	6836	0	0
L22981	6837	0	0
L22982	6838	0	0
L22983	6839	0	0
L22984	6840	1	0
L22986	6841	0	0
L22988	6842	1	0
L22989	6843	1	0
L23002	6844	0	0
L23003	6845	0	0
L23004	6846	0	0
L23010	6847	0	0
L23011	6848	1	0
L23015	6849	0	0
L23016	6850	0	0
L23017	6851	0	0
L23019	6852	0	0
L23021	6853	0	0
L23025	6854	0	0
L23027	6855	0	0
L23028	6856	1	0
L23031	6857	1	0
L23033	6858	0	0
L23034	6859	0	0
L23037	6860	0	0
L23038	6861	0	0
L23044	6862	0	0
L23047	6863	0	0
L23049	6864	0	0
L23050	6865	0	0
L23053	6866	0	0
L23056	6867	0	0
L23062	6868	1	0
L23063	6869	0	0
L23064	6870	0	0
L23066	6871	1	0
L23067	6872	0	0
L23069	6873	0	0
L23072	6874	1	0
L23075	6875	0	0
L23076	6876	1	0
L23077	6877	0	0
L23078	6878	0	0
L23086	6879	0	0
L23089	6880	0	0
L23092	6881	0	0
L23094	6882	0	0
L23096	6883	0	0
L23100	6884	0	0
L23102	6885	0	0
L23104	6886	0	0
L23107	6887	0	0
L23112	6888	0	0
L23116	6889	0	0
L23119	6890	0	0
L23121	6891	0	0
L23123	6892	0	0
L23124	6893	1	0
L23128	6894	0	0
L23131	6895	0	0
L23132	6896	0	0
L23134	6897	0	0
L23135	6898	0	0
L23138	6899	0	0
L23139	6900	1	0
L23142	6901	0	0
L23143	6902	1	0
L23144	6903	0	0
L23145	6904	0	0
L23154	6905	0	0
L23158	6906	1	0
L23165	6907	0	0
L23167	6908	0	0
L23169	6909	0	0
L23175	6910	0	0
L23176	6911	0	0
L23178	6912	0	0
L23179	6913	0	0
L23182	6914	1	0
L23184	6915	0	0
L23186	6916	1	0
L23190	6917	0	0
L23191	6918	0	0
L23193	6919	0	0
L23194	6920	0	0
L23198	6921	0	0
L23203	6922	1	0
L23204	6923	0	0
L23205	6924	0	0
L23210	6925	0	0
L23211	6926	0	0
L23212	6927	0	0
L23214	6928	1	0
L23216	6929	0	0
L23224	6930	1	0
L23228	6931	0	0
L23229	6932	0	0
L23232	6933	0	0
L23242	6934	0	0
L23244	6935	0	0
L23247	6936	1	0
L23255	6937	1	0
L23256	6938	1	0
L23257	6939	0	0
L23258	6940	0	0
L23267	6941	0	0
L23269	6942	1	0
L23273	6943	1	0
L23275	6944	0	0
L23276	6945	0	0
L23278	6946	1	0
L23283	6947	0	0
L23285	6948	1	0
L23289	6949	0	0
L23290	6950	0	0
L23293	6951	0	0
L23294	6952	0	0
L23296	6953	1	0
L23300	6954	0	0
L23301	6955	0	0
L23302	6956	0	0
L23303	6957	1	0
L23304	6958	1	0
L23305	6959	0	0
L23311	6960	1	0
L23314	6961	1	0
L23315	6962	0	0
L23316	6963	0	0
L23329	6964	0	0
L23331	6965	0	0
L23333	6966	0	0
L23334	6967	0	0
L23336	6968	1	0
L23337	6969	0	0
L23340	6970	1	0
L23341	6971	0	0
L23343	6972	0	0
L23344	6973	0	0
L23348	6974	0	0
L23350	6975	0	0
L23352	6976	1	0
L23353	6977	0	0
L23356	6978	0	0
L23373	6979	0	0
L23375	6980	0	0
L23379	6981	0	0
L23386	6982	1	0
L23388	6983	0	0
L23391	6984	0	0
L23392	6985	0	0
L23400	6986	0	0
L23404	6987	1	0
L23406	6988	0	0
L23407	6989	1	0
L23408	6990	0	0
L23411	6991	0	0
L23415	6992	1	0
L23416	6993	0	0
L23428	6994	1	0
L23430	6995	0	0
L23435	6996	0	0
L23440	6997	1	0
L23444	6998	1	0
L23446	6999	0	0
L23448	7000	1	0
L23452	7001	0	0
L23455	7002	0	0
L23457	7003	1	0
L23463	7004	0	0
L23465	7005	0	0
L23468	7006	0	0
L23471	7007	0	0
L23476	7008	1	0
L23483	7009	1	0
L23484	7010	1	0
L23486	7011	0	0
L23487	7012	0	0
L23491	7013	0	0
L23492	7014	0	0
L23500	7015	0	0
L23501	7016	0	0
L23503	7017	1	0
L23504	7018	0	0
L23510	7019	0	0
L23514	7020	0	0
L23516	7021	0	0
L23519	7022	1	0
L23526	7023	0	0
L23531	7024	1	0
L23532	7025	0	0
L23533	7026	0	0
L23536	7027	1	0
L23539	7028	1	0
L23543	7029	0	0
L23548	7030	0	0
L23550	7031	0	0
L23552	7032	0	0
L23553	7033	1	0
L23560	7034	0	0
L23562	7035	0	0
L23563	7036	0	0
L23565	7037	0	0
L23568	7038	0	0
L23570	7039	0	0
L23574	7040	0	0
L23577	7041	0	0
L23581	7042	1	0
L23582	7043	0	0
L23586	7044	0	0
L23588	7045	0	0
L23593	7046	0	0
L23594	7047	0	0
L23598	7048	1	0
L23599	7049	0	0
L23601	7050	0	0
L23604	7051	0	0
L23607	7052	1	0
L23608	7053	0	0
L23609	7054	0	0
L23615	7055	0	0
L23616	7056	1	0
L23619	7057	1	0
L23621	7058	1	0
L23623	7059	0	0
L23624	7060	1	0
L23625	7061	0	0
L23626	7062	1	0
L23630	7063	0	0
L23632	7064	1	0
L23634	7065	0	0
L23635	7066	0	0
L23636	7067	0	0
L23637	7068	0	0
L23638	7069	0	0
L23640	7070	0	0
L23641	7071	1	0
L23642	7072	0	0
L23643	7073	0	0
L23645	7074	0	0
L23647	7075	0	0
L23649	7076	0	0
L23650	7077	0	0
L23652	7078	0	0
L23653	7079	0	0
L23656	7080	1	0
L23657	7081	1	0
L23659	7082	0	0
L23664	7083	0	0
L23666	7084	0	0
L23675	7085	0	0
L23678	7086	0	0
L23679	7087	0	0
L23682	7088	0	0
L23685	7089	0	0
L23686	7090	0	0
L23690	7091	0	0
L23692	7092	0	0
L23694	7093	0	0
L23697	7094	0	0
L23703	7095	0	0
L23704	7096	1	0
L23707	7097	0	0
L23709	7098	0	0
L23710	7099	1	0
L23711	7100	0	0
L23713	7101	0	0
L23715	7102	0	0
L23721	7103	0	0
L23722	7104	1	0
L23725	7105	0	0
L23729	7106	0	0
L23732	7107	1	0
L23733	7108	0	0
L23734	7109	0	0
L23735	7110	0	0
L23736	7111	0	0
L23737	7112	1	0
L23739	7113	1	0
L23744	7114	0	0
L23747	7115	0	0
L23750	7116	1	0
L23753	7117	1	0
L23756	7118	0	0
L23757	7119	0	0
L23758	7120	0	0
L23759	7121	0	0
L23762	7122	0	0
L23763	7123	0	0
L23764	7124	0	0
L23765	7125	0	0
L23766	7126	0	0
L23773	7127	0	0
L23774	7128	0	0
L23780	7129	0	0
L23782	7130	1	0
L23783	7131	0	0
L23784	7132	1	0
L23792	7133	1	0
L23796	7134	0	0
L23799	7135	1	0
L23801	7136	0	0
L23803	7137	0	0
L23805	7138	0	0
L23811	7139	0	0
L23817	7140	0	0
L23818	7141	1	0
L23820	7142	0	0
L23822	7143	0	0
L23825	7144	0	0
L23827	7145	1	0
L23830	7146	0	0
L23833	7147	0	0
L23834	7148	0	0
L23835	7149	1	0
L23837	7150	1	0
L23843	7151	0	0
L23844	7152	1	0
L23848	7153	1	0
L23851	7154	1	0
L23853	7155	0	0
L23858	7156	1	0
L23859	7157	0	0
L23861	7158	0	0
L23865	7159	1	0
L23871	7160	0	0
L23873	7161	0	0
L23875	7162	0	0
L23877	7163	0	0
L23880	7164	0	0
L23881	7165	1	0
L23885	7166	1	0
L23889	7167	0	0
L23892	7168	0	0
L23898	7169	0	0
L23901	7170	0	0
L23903	7171	0	0
L23904	7172	0	0
L23906	7173	0	0
L23907	7174	0	0
L23910	7175	0	0
L23911	7176	0	0
L23912	7177	1	0
L23915	7178	1	0
L23916	7179	0	0
L23923	7180	0	0
L23926	7181	0	0
L23929	7182	0	0
L23934	7183	0	0
L23935	7184	1	0
L23938	7185	0	0
L23945	7186	1	0
L23947	7187	0	0
L23948	7188	0	0
L23950	7189	0	0
L23951	7190	0	0
L23955	7191	0	0
L23957	7192	1	0
L23958	7193	0	0
L23960	7194	1	0
L23962	7195	0	0
L23964	7196	0	0
L23969	7197	0	0
L23970	7198	0	0
L23971	7199	0	0
L23976	7200	0	0
L23980	7201	0	0
L23985	7202	0	0
L23989	7203	1	0
L23992	7204	0	0
L23993	7205	0	0
L23994	7206	1	0
L23995	7207	0	0
L23999	7208	0	0
L24000	7209	0	0
L24001	7210	0	0
L24002	7211	1	0
L24003	7212	0	0
L24005	7213	0	0
L24012	7214	0	0
L24014	7215	0	0
L24017	7216	0	0
L24021	7217	0	0
L24022	7218	0	0
L24027	7219	0	0
L24037	7220	0	0
L24040	7221	0	0
L24042	7222	0	0
L24047	7223	0	0
L24049	7224	0	0
L24054	7225	1	0
L24058	7226	0	0
L24059	7227	0	0
L24060	7228	0	0
L24062	7229	0	0
L24064	7230	0	0
L24065	7231	0	0
L24070	7232	1	0
L24072	7233	1	0
L24075	7234	1	1
L24076	7235	0	0
L24078	7236	1	0
L24079	7237	0	0
L24085	7238	0	0
L24089	7239	1	0
L24090	7240	0	0
L24092	7241	0	0
L24093	7242	0	0
L24095	7243	1	0
L24098	7244	0	0
L24099	7245	0	0
L24102	7246	0	0
L24103	7247	1	0
L24108	7248	1	0
L24112	7249	0	0
L24117	7250	1	0
L24119	7251	0	0
L24123	7252	1	0
L24126	7253	1	0
L24131	7254	0	0
L24133	7255	1	0
L24135	7256	1	0
L24137	7257	0	0
L24145	7258	0	0
L24146	7259	1	0
L24150	7260	0	0
L24152	7261	0	0
L24154	7262	1	0
L24158	7263	0	0
L24160	7264	0	0
L24163	7265	0	0
L24165	7266	0	0
L24166	7267	0	0
L24167	7268	0	0
L24169	7269	0	0
L24170	7270	0	0
L24172	7271	0	0
L24174	7272	1	0
L24179	7273	0	0
L24180	7274	1	0
L24187	7275	1	0
L24190	7276	0	0
L24197	7277	0	0
L24199	7278	0	0
L24201	7279	0	0
L24202	7280	0	0
L24211	7281	0	0
L24212	7282	0	0
L24214	7283	1	0
L24215	7284	0	0
L24220	7285	0	0
L24222	7286	0	0
L24225	7287	0	0
L24227	7288	0	0
L24229	7289	0	0
L24231	7290	0	0
L24233	7291	1	0
L24237	7292	1	0
L24241	7293	0	0
L24247	7294	0	0
L24248	7295	0	0
L24249	7296	1	0
L24253	7297	0	0
L24254	7298	0	0
L24256	7299	0	0
L24257	7300	0	0
L24261	7301	0	0
L24263	7302	0	0
L24267	7303	0	0
L24270	7304	0	0
L24277	7305	0	0
L24280	7306	1	0
L24285	7307	0	0
L24291	7308	0	0
L24292	7309	1	0
L24298	7310	1	0
L24300	7311	0	0
L24302	7312	0	0
L24308	7313	1	0
L24309	7314	1	0
L24311	7315	0	0
L24316	7316	0	0
L24319	7317	0	0
L24321	7318	0	0
L24325	7319	0	0
L24326	7320	0	0
L24327	7321	0	0
L24330	7322	0	0
L24332	7323	1	0
L24334	7324	0	0
L24337	7325	0	0
L24338	7326	0	0
L24340	7327	1	0
L24341	7328	1	0
L24342	7329	0	0
L24346	7330	0	0
L24347	7331	1	0
L24351	7332	0	0
L24359	7333	0	0
L24361	7334	0	0
L24363	7335	1	0
L24364	7336	0	0
L24368	7337	1	0
L24378	7338	0	0
L24385	7339	1	0
L24388	7340	0	0
L24396	7341	0	0
L24398	7342	0	0
L24401	7343	0	0
L24403	7344	1	0
L24404	7345	0	0
L24406	7346	1	0
L24412	7347	0	0
L24413	7348	0	0
L24418	7349	0	0
L24421	7350	0	0
L24422	7351	0	0
L24426	7352	0	0
L24431	7353	0	0
L24434	7354	0	0
L24437	7355	0	0
L24438	7356	0	0
L24440	7357	0	0
L24454	7358	1	0
L24455	7359	0	0
L24460	7360	0	0
L24462	7361	0	0
L24467	7362	0	0
L24468	7363	1	0
L24470	7364	1	0
L24480	7365	0	0
L24482	7366	0	0
L24485	7367	1	0
L24487	7368	0	0
L24488	7369	0	0
L24496	7370	0	0
L24500	7371	0	0
L24501	7372	0	0
L24505	7373	0	0
L24506	7374	1	0
L24507	7375	0	0
L24508	7376	1	0
L24512	7377	1	0
L24518	7378	0	0
L24529	7379	0	0
L24533	7380	0	0
L24535	7381	0	0
L24537	7382	0	0
L24541	7383	0	0
L24542	7384	0	0
L24543	7385	0	0
L24544	7386	1	0
L24548	7387	0	0
L24550	7388	0	0
L24551	7389	0	0
L24553	7390	0	0
L24555	7391	0	0
L24556	7392	0	0
L24559	7393	0	0
L24562	7394	0	0
L24568	7395	0	0
L24570	7396	1	0
L24571	7397	0	0
L24573	7398	1	0
L24574	7399	0	0
L24576	7400	0	0
L24579	7401	0	0
L24580	7402	1	0
L24583	7403	0	0
L24584	7404	0	0
L24586	7405	1	0
L24588	7406	1	0
L24593	7407	1	0
L24595	7408	0	0
L24597	7409	0	0
L24601	7410	0	0
L24602	7411	0	0
L24605	7412	1	0
L24612	7413	1	0
L24614	7414	0	0
L24617	7415	0	0
L24619	7416	0	0
L24622	7417	0	0
L24632	7418	1	0
L24638	7419	0	0
L24641	7420	0	0
L24644	7421	1	0
L24649	7422	0	0
L24651	7423	1	0
L24654	7424	0	0
L24659	7425	1	0
L24661	7426	0	0
L24663	7427	1	0
L24664	7428	0	0
L24674	7429	0	0
L24675	7430	1	0
L24678	7431	1	0
L24680	7432	0	0
L24682	7433	0	0
L24683	7434	0	0
L24687	7435	0	0
L24690	7436	0	0
L24691	7437	0	0
L24696	7438	0	0
L24706	7439	0	0
L24707	7440	0	0
L24708	7441	0	0
L24715	7442	0	0
L24717	7443	0	0
L24720	7444	0	0
L24721	7445	0	0
L24723	7446	0	0
L24724	7447	1	0
L24726	7448	0	0
L24727	7449	0	0
L24728	7450	0	0
L24730	7451	1	0
L24731	7452	0	0
L24732	7453	0	0
L24736	7454	0	0
L24743	7455	0	0
L24746	7456	0	0
L24747	7457	1	0
L24750	7458	0	0
L24752	7459	0	0
L24754	7460	0	0
L24756	7461	0	0
L24761	7462	0	0
L24763	7463	0	0
L24764	7464	0	0
L24770	7465	0	0
L24771	7466	0	0
